

model	omega	U	V	V0m	V1m	cdw	cdw_1	mu	t	ave_U_1	ave_V_1	ave_V0m_1	ave_V1m_1	ave_cdw_1	ave_mu_1	ave_t_1	var_U_1	var_V_1	var_V0m_1	var_V1m_1	var_cdw_1	var_mu_1	var_t_1	E0_1	sector_1	githash	omegaH	time
1D_L4	-8.3852533	4	4	0.71349754	-0.025207897	0	0.30089866	10	1	0.36818231	0.16017837	0.45260057	-0.20894761	-0.58146532	1	-0.75397203	0.020869292	0.042840099	0.014061441	0.025016931	0.20125435	0	0.20080514	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349754	-0.025207897	0	0.30049866	10	1	0.36812283	0.16024635	0.45266506	-0.20880545	-0.58106685	1	-0.75416828	0.020873429	0.042848548	0.0140662	0.025043383	0.20145744	0	0.20072078	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207878	0	0.30069855	10	1	0.36815256	0.44045133	0.25447396	-0.20887653	-0.58126608	1	-0.75407019	0.020871361	0.15737161	0.014063822	0.025030157	0.2013559	0	0.20076295	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207878	0	0.30089855	10	1	0.3681823	0.44032614	0.2545062	-0.20894758	-0.58146523	1	-0.75397207	0.020869293	0.15737478	0.014061442	0.025016937	0.2012544	0	0.20080512	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207878	0	0.30049855	10	1	0.36812282	0.44057654	0.2544417	-0.20880541	-0.58106676	1	-0.75416832	0.02087343	0.15736842	0.014066201	0.025043389	0.20145749	0	0.20072076	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852531	4	4	0.71349785	-0.025207959	0	0.30069893	10	1	0.36815262	0.16021231	0.45263275	-0.20887667	-0.58126647	1	-0.75407	0.020871358	0.04284432	0.014063817	0.025030133	0.20135571	0	0.20076304	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-8.3852531	4	4	0.71349785	-0.025207959	0	0.30089893	10	1	0.36818236	0.16017832	0.45260051	-0.20894772	-0.58146562	1	-0.75397189	0.020869289	0.042840095	0.014061437	0.025016912	0.20125421	0	0.20080521	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-8.3852531	4	4	0.71349785	-0.025207959	0	0.30049893	10	1	0.36812288	0.1602463	0.45266501	-0.20880555	-0.58106715	1	-0.75416814	0.020873426	0.042848544	0.014066197	0.025043365	0.2014573	0	0.20072085	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600212	-0.025207737	0	0.30069868	10	1	0.36815257	0.44045132	0.25447396	-0.20887655	-0.58126615	1	-0.75407014	0.02087136	0.15737162	0.014063822	0.025030149	0.20135584	0	0.20076295	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011821	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600212	-0.025207737	0	0.30089868	10	1	0.36818231	0.44032613	0.2545062	-0.20894761	-0.5814653	1	-0.75397203	0.020869291	0.15737478	0.014061442	0.025016928	0.20125434	0	0.20080512	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011821	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600212	-0.025207737	0	0.30049868	10	1	0.36812283	0.44057653	0.2544417	-0.20880544	-0.58106683	1	-0.75416828	0.020873428	0.15736842	0.014066201	0.025043381	0.20145742	0	0.20072077	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011821	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349753	-0.025207966	0	0.30069871	10	1	0.36815258	0.16021235	0.4526328	-0.20887657	-0.58126621	1	-0.75407013	0.02087136	0.042844323	0.014063821	0.025030149	0.20135584	0	0.20076298	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349753	-0.025207966	0	0.30089871	10	1	0.36818232	0.16017836	0.45260056	-0.20894762	-0.58146535	1	-0.75397201	0.020869291	0.042840098	0.014061441	0.025016928	0.20125434	0	0.20080515	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349753	-0.025207966	0	0.30049871	10	1	0.36812284	0.16024634	0.45266506	-0.20880546	-0.58106689	1	-0.75416826	0.020873428	0.042848547	0.0140662	0.025043381	0.20145742	0	0.20072079	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207839	0	0.30069867	10	1	0.36815258	0.44045126	0.25447398	-0.20887657	-0.5812662	1	-0.75407013	0.02087136	0.15737162	0.014063821	0.025030149	0.20135584	0	0.20076297	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207839	0	0.30089867	10	1	0.36818231	0.44032607	0.25450622	-0.20894762	-0.58146535	1	-0.75397201	0.020869291	0.15737478	0.014061441	0.025016928	0.20125434	0	0.20080514	-19.967256	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207839	0	0.30049867	10	1	0.36812284	0.44057647	0.25444172	-0.20880546	-0.58106688	1	-0.75416826	0.020873428	0.15736842	0.0140662	0.025043381	0.20145742	0	0.20072079	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349754	-0.025207922	0	0.30069866	10	1	0.36815257	0.16021235	0.45263281	-0.20887656	-0.58126617	1	-0.75407014	0.02087136	0.042844323	0.014063821	0.025030151	0.20135586	0	0.20076297	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349754	-0.025207922	0	0.30089866	10	1	0.36818231	0.16017837	0.45260057	-0.20894761	-0.58146532	1	-0.75397203	0.020869292	0.042840099	0.014061441	0.025016931	0.20125435	0	0.20080514	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349754	-0.025207922	0	0.30049866	10	1	0.36812283	0.16024635	0.45266506	-0.20880544	-0.58106685	1	-0.75416828	0.020873429	0.042848548	0.0140662	0.025043383	0.20145744	0	0.20072078	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207869	0	0.30069855	10	1	0.36815256	0.44045132	0.25447396	-0.20887653	-0.58126609	1	-0.75407019	0.020871361	0.15737161	0.014063822	0.025030157	0.2013559	0	0.20076295	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207869	0	0.30089855	10	1	0.3681823	0.44032614	0.2545062	-0.20894758	-0.58146523	1	-0.75397207	0.020869293	0.15737478	0.014061442	0.025016937	0.2012544	0	0.20080512	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207869	0	0.30049855	10	1	0.36812282	0.44057654	0.2544417	-0.20880541	-0.58106677	1	-0.75416832	0.020873429	0.15736842	0.014066201	0.025043389	0.20145749	0	0.20072076	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852531	4	4	0.71349785	-0.025207962	0	0.30069902	10	1	0.36815263	0.16021229	0.45263274	-0.2088767	-0.58126656	1	-0.75406996	0.020871357	0.042844318	0.014063816	0.025030127	0.20135567	0	0.20076306	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-8.3852531	4	4	0.71349785	-0.025207962	0	0.30089902	10	1	0.36818237	0.16017831	0.4526005	-0.20894775	-0.58146571	1	-0.75397184	0.020869288	0.042840093	0.014061436	0.025016906	0.20125417	0	0.20080523	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-8.3852531	4	4	0.71349785	-0.025207962	0	0.30049902	10	1	0.36812289	0.16024628	0.45266499	-0.20880558	-0.58106724	1	-0.75416809	0.020873425	0.042848542	0.014066195	0.025043359	0.20145726	0	0.20072087	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-4.889772	4	4	10.600212	-0.025207699	0	0.30069868	10	1	0.36815257	0.44045134	0.25447395	-0.20887654	-0.58126613	1	-0.75407015	0.02087136	0.15737162	0.014063823	0.025030149	0.20135584	0	0.20076294	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-4.889772	4	4	10.600212	-0.025207699	0	0.30089868	10	1	0.3681823	0.44032616	0.25450619	-0.2089476	-0.58146528	1	-0.75397204	0.020869291	0.15737478	0.014061443	0.025016929	0.20125434	0	0.20080511	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-4.889772	4	4	10.600212	-0.025207699	0	0.30049868	10	1	0.36812282	0.44057656	0.25444169	-0.20880543	-0.58106681	1	-0.75416828	0.020873428	0.15736842	0.014066202	0.025043381	0.20145743	0	0.20072076	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349753	-0.025207984	0	0.30069872	10	1	0.36815258	0.16021235	0.4526328	-0.20887657	-0.58126621	1	-0.75407012	0.02087136	0.042844323	0.014063821	0.025030149	0.20135584	0	0.20076298	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349753	-0.025207984	0	0.30089872	10	1	0.36818232	0.16017836	0.45260056	-0.20894763	-0.58146536	1	-0.75397201	0.020869291	0.042840098	0.014061441	0.025016928	0.20125434	0	0.20080515	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349753	-0.025207984	0	0.30049872	10	1	0.36812284	0.16024634	0.45266506	-0.20880546	-0.58106689	1	-0.75416826	0.020873428	0.042848547	0.0140662	0.025043381	0.20145742	0	0.20072079	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207831	0	0.30069866	10	1	0.36815258	0.44045126	0.25447397	-0.20887657	-0.58126619	1	-0.75407013	0.02087136	0.15737162	0.014063821	0.025030149	0.20135584	0	0.20076297	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207831	0	0.30089866	10	1	0.36818231	0.44032608	0.25450622	-0.20894762	-0.58146534	1	-0.75397202	0.020869291	0.15737478	0.014061441	0.025016929	0.20125434	0	0.20080514	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207831	0	0.30049866	10	1	0.36812284	0.44057648	0.25444172	-0.20880545	-0.58106687	1	-0.75416827	0.020873428	0.15736842	0.0140662	0.025043381	0.20145743	0	0.20072079	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349756	-0.025207928	0	0.30069864	10	1	0.36815257	0.16021236	0.45263281	-0.20887655	-0.58126615	1	-0.75407016	0.020871361	0.042844324	0.014063822	0.025030153	0.20135587	0	0.20076296	-33.948714	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349756	-0.025207928	0	0.30089864	10	1	0.36818231	0.16017837	0.45260057	-0.2089476	-0.58146529	1	-0.75397204	0.020869292	0.0428401	0.014061442	0.025016932	0.20125437	0	0.20080513	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349756	-0.025207928	0	0.30049864	10	1	0.36812283	0.16024635	0.45266507	-0.20880544	-0.58106683	1	-0.75416829	0.020873429	0.042848548	0.014066201	0.025043385	0.20145746	0	0.20072078	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207879	0	0.30070283	10	1	0.3681532	0.44044864	0.25447465	-0.20887805	-0.58127035	1	-0.75406809	0.020871317	0.15737168	0.014063771	0.025029874	0.20135373	0	0.20076386	-19.9668	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207879	0	0.30090283	10	1	0.36818293	0.44032346	0.25450689	-0.2089491	-0.5814695	1	-0.75396997	0.020869248	0.15737485	0.014061391	0.025016654	0.20125223	0	0.20080603	-19.967265	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207879	0	0.30050283	10	1	0.36812346	0.44057386	0.2544424	-0.20880694	-0.58107104	1	-0.75416622	0.020873385	0.15736849	0.01406615	0.025043106	0.20145531	0	0.20072167	-19.966335	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852582	4	4	0.71348743	-0.025206175	0	0.30069872	10	1	0.36815241	0.16021246	0.45263317	-0.20887622	-0.58126522	1	-0.75407042	0.020871354	0.042844261	0.014063842	0.025030157	0.20135589	0	0.20076257	-33.948734	R0:N4:S0:1	3bcaa91	-8.4011863	2022-01-31@15:51
1D_L4	-8.3852583	4	4	0.71348743	-0.025206175	0	0.30089872	10	1	0.36818214	0.16017847	0.45260093	-0.20894727	-0.58146437	1	-0.75397231	0.020869286	0.042840037	0.014061462	0.025016936	0.20125439	0	0.20080474	-33.9492	R0:N4:S0:1	3bcaa91	-8.4011864	2022-01-31@15:51
1D_L4	-8.3852583	4	4	0.71348743	-0.025206175	0	0.30049872	10	1	0.36812267	0.16024645	0.45266542	-0.20880511	-0.5810659	1	-0.75416855	0.020873422	0.042848485	0.014066221	0.025043389	0.20145748	0	0.20072038	-33.94827	R0:N4:S0:1	3bcaa91	-8.4011864	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600211	-0.025208653	0	0.30069917	10	1	0.36815261	0.44045113	0.25447401	-0.20887664	-0.58126641	1	-0.75407002	0.020871358	0.15737162	0.014063818	0.025030135	0.20135573	0	0.20076302	-19.966791	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600211	-0.025208653	0	0.30089917	10	1	0.36818235	0.44032594	0.25450625	-0.2089477	-0.58146555	1	-0.75397191	0.020869289	0.15737478	0.014061439	0.025016915	0.20125423	0	0.20080519	-19.967256	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600211	-0.025208653	0	0.30049917	10	1	0.36812287	0.44057634	0.25444176	-0.20880553	-0.58106709	1	-0.75416816	0.020873426	0.15736843	0.014066198	0.025043367	0.20145732	0	0.20072083	-19.966326	R0:N4:S0:1	3bcaa91	-8.4011817	2022-01-31@15:51
1D_L4	-8.3852536	4	4	0.71349688	-0.025207535	0	0.3006991	10	1	0.36815264	0.16021227	0.45263275	-0.20887673	-0.58126664	1	-0.7540699	0.020871355	0.042844308	0.014063816	0.025030116	0.20135559	0	0.20076305	-33.948717	R0:N4:S0:1	3bcaa91	-8.4011821	2022-01-31@15:51
1D_L4	-8.3852536	4	4	0.71349688	-0.025207535	0	0.3008991	10	1	0.36818238	0.16017829	0.4526005	-0.20894778	-0.58146579	1	-0.75397179	0.020869286	0.042840084	0.014061436	0.025016896	0.20125409	0	0.20080522	-33.949182	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-8.3852536	4	4	0.71349688	-0.025207535	0	0.3004991	10	1	0.3681229	0.16024626	0.452665	-0.20880561	-0.58106732	1	-0.75416804	0.020873423	0.042848533	0.014066195	0.025043348	0.20145717	0	0.20072087	-33.948252	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-4.8897719	4	4	10.600212	-0.0252078	0	0.30069916	10	1	0.36815262	0.44045112	0.254474	-0.20887668	-0.58126652	1	-0.75406995	0.020871355	0.15737162	0.014063818	0.025030121	0.20135563	0	0.20076302	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011823	2022-01-31@15:51
1D_L4	-4.8897719	4	4	10.600212	-0.0252078	0	0.30089916	10	1	0.36818236	0.44032594	0.25450625	-0.20894773	-0.58146566	1	-0.75397184	0.020869286	0.15737479	0.014061438	0.025016901	0.20125413	0	0.20080519	-19.967256	R0:N4:S0:1	3bcaa91	-8.4011824	2022-01-31@15:51
1D_L4	-4.8897719	4	4	10.600212	-0.0252078	0	0.30049916	10	1	0.36812288	0.44057633	0.25444175	-0.20880557	-0.5810672	1	-0.75416809	0.020873423	0.15736843	0.014066197	0.025043353	0.20145721	0	0.20072083	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011824	2022-01-31@15:51
1D_L4	-8.3852538	4	4	0.71349647	-0.025207775	0	0.30069904	10	1	0.36815261	0.16021231	0.45263279	-0.20887665	-0.58126643	1	-0.75407	0.020871356	0.042844309	0.014063819	0.025030128	0.20135568	0	0.200763	-33.948718	R0:N4:S0:1	3bcaa91	-8.4011823	2022-01-31@15:51
1D_L4	-8.3852538	4	4	0.71349647	-0.025207775	0	0.30089904	10	1	0.36818235	0.16017832	0.45260055	-0.2089477	-0.58146557	1	-0.75397189	0.020869287	0.042840085	0.014061439	0.025016908	0.20125418	0	0.20080517	-33.949183	R0:N4:S0:1	3bcaa91	-8.4011823	2022-01-31@15:51
1D_L4	-8.3852538	4	4	0.71349647	-0.025207775	0	0.30049904	10	1	0.36812287	0.1602463	0.45266504	-0.20880554	-0.58106711	1	-0.75416813	0.020873424	0.042848534	0.014066198	0.02504336	0.20145726	0	0.20072081	-33.948253	R0:N4:S0:1	3bcaa91	-8.4011823	2022-01-31@15:51
1D_L4	-4.889772	4	4	10.600212	-0.02520779	0	0.30069834	10	1	0.36815251	0.44045158	0.25447389	-0.20887641	-0.58126576	1	-0.75407033	0.020871363	0.15737161	0.014063827	0.025030174	0.20135603	0	0.20076286	-19.966789	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-4.889772	4	4	10.600212	-0.02520779	0	0.30089834	10	1	0.36818225	0.4403264	0.25450613	-0.20894746	-0.5814649	1	-0.75397222	0.020869295	0.15737477	0.014061447	0.025016953	0.20125453	0	0.20080503	-19.967254	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-4.889772	4	4	10.600212	-0.02520779	0	0.30049834	10	1	0.36812277	0.44057679	0.25444163	-0.2088053	-0.58106643	1	-0.75416847	0.020873432	0.15736842	0.014066206	0.025043406	0.20145762	0	0.20072068	-19.966324	R0:N4:S0:1	3bcaa91	-8.4011822	2022-01-31@15:51
1D_L4	-8.3852528	4	4	0.71349843	-0.025208107	0	0.30069879	10	1	0.36815261	0.16021233	0.45263276	-0.20887663	-0.58126637	1	-0.75407006	0.02087136	0.042844326	0.014063818	0.025030143	0.20135579	0	0.20076303	-33.948713	R0:N4:S0:1	3bcaa91	-8.4011814	2022-01-31@15:51
1D_L4	-8.3852528	4	4	0.71349843	-0.025208107	0	0.30089879	10	1	0.36818234	0.16017834	0.45260052	-0.20894768	-0.58146552	1	-0.75397195	0.020869291	0.042840102	0.014061438	0.025016922	0.20125429	0	0.2008052	-33.949178	R0:N4:S0:1	3bcaa91	-8.4011814	2022-01-31@15:51
1D_L4	-8.3852528	4	4	0.71349843	-0.025208107	0	0.30049879	10	1	0.36812287	0.16024632	0.45266501	-0.20880552	-0.58106705	1	-0.7541682	0.020873428	0.042848551	0.014066197	0.025043375	0.20145738	0	0.20072084	-33.948248	R0:N4:S0:1	3bcaa91	-8.4011814	2022-01-31@15:51
1D_L4	-4.8897721	4	4	10.600211	-0.025207739	0	0.3006987	10	1	0.36815258	0.44045125	0.25447398	-0.20887658	-0.58126623	1	-0.75407011	0.020871359	0.15737162	0.014063821	0.025030146	0.20135581	0	0.20076298	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207739	0	0.3008987	10	1	0.36818232	0.44032607	0.25450622	-0.20894763	-0.58146538	1	-0.753972	0.020869291	0.15737478	0.014061441	0.025016925	0.20125431	0	0.20080515	-19.967255	R0:N4:S0:1	3bcaa91	-8.401182	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.025207739	0	0.3004987	10	1	0.36812284	0.44057646	0.25444172	-0.20880547	-0.58106691	1	-0.75416824	0.020873428	0.15736842	0.0140662	0.025043378	0.2014574	0	0.20072079	-19.966325	R0:N4:S0:1	3bcaa91	-8.401182	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349744	-0.025207941	0	0.30069836	10	1	0.36815253	0.16021241	0.45263286	-0.20887644	-0.58126585	1	-0.7540703	0.020871364	0.04284433	0.014063825	0.025030172	0.20135602	0	0.2007629	-33.948714	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349744	-0.025207941	0	0.30089836	10	1	0.36818226	0.16017843	0.45260062	-0.2089475	-0.58146499	1	-0.75397219	0.020869295	0.042840105	0.014061445	0.025016952	0.20125452	0	0.20080507	-33.949179	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349744	-0.025207941	0	0.30049836	10	1	0.36812278	0.1602464	0.45266512	-0.20880533	-0.58106653	1	-0.75416844	0.020873432	0.042848554	0.014066204	0.025043404	0.2014576	0	0.20072071	-33.948249	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-4.8897724	4	4	10.60021	-0.025207996	0	0.30069869	10	1	0.36815259	0.44045115	0.25447401	-0.2088766	-0.5812663	1	-0.7540701	0.02087136	0.15737162	0.014063819	0.025030147	0.20135583	0	0.20076301	-19.966791	R0:N4:S0:1	3bcaa91	-8.4011814	2022-01-31@15:51
1D_L4	-4.8897724	4	4	10.60021	-0.025207996	0	0.30089869	10	1	0.36818233	0.44032597	0.25450625	-0.20894766	-0.58146544	1	-0.75397198	0.020869292	0.15737478	0.014061439	0.025016927	0.20125433	0	0.20080518	-19.967256	R0:N4:S0:1	3bcaa91	-8.4011815	2022-01-31@15:51
1D_L4	-4.8897724	4	4	10.60021	-0.025207996	0	0.30049869	10	1	0.36812285	0.44057637	0.25444175	-0.20880549	-0.58106698	1	-0.75416823	0.020873428	0.15736842	0.014066198	0.025043379	0.20145741	0	0.20072082	-19.966326	R0:N4:S0:1	3bcaa91	-8.4011815	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349751	-0.025207846	0	0.30069866	10	1	0.36815258	0.16021235	0.45263281	-0.20887657	-0.58126619	1	-0.75407013	0.02087136	0.042844323	0.014063821	0.02503015	0.20135585	0	0.20076297	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349751	-0.025207846	0	0.30089866	10	1	0.36818231	0.16017837	0.45260056	-0.20894762	-0.58146534	1	-0.75397202	0.020869291	0.042840098	0.014061441	0.025016929	0.20125434	0	0.20080514	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349751	-0.025207846	0	0.30049866	10	1	0.36812284	0.16024634	0.45266506	-0.20880545	-0.58106687	1	-0.75416827	0.020873428	0.042848547	0.0140662	0.025043382	0.20145743	0	0.20072078	-33.94825	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.02520789	0	0.30069843	10	1	0.36815254	0.44045141	0.25447394	-0.20887648	-0.58126595	1	-0.75407025	0.020871363	0.15737161	0.014063824	0.025030166	0.20135597	0	0.20076292	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.02520789	0	0.30089843	10	1	0.36818228	0.44032623	0.25450618	-0.20894753	-0.5814651	1	-0.75397214	0.020869294	0.15737478	0.014061444	0.025016945	0.20125446	0	0.20080509	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.02520789	0	0.30049843	10	1	0.3681228	0.44057663	0.25444168	-0.20880537	-0.58106663	1	-0.75416839	0.020873431	0.15736842	0.014066203	0.025043397	0.20145755	0	0.20072074	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852529	4	4	0.71349815	-0.025208008	0	0.30069872	10	1	0.36815259	0.16021234	0.45263278	-0.20887661	-0.5812663	1	-0.75407009	0.02087136	0.042844326	0.014063819	0.025030146	0.20135582	0	0.20076301	-33.948714	R0:N4:S0:1	3bcaa91	-8.4011815	2022-01-31@15:51
1D_L4	-8.385253	4	4	0.71349815	-0.025208008	0	0.30089872	10	1	0.36818233	0.16017835	0.45260053	-0.20894766	-0.58146545	1	-0.75397198	0.020869291	0.042840101	0.014061439	0.025016926	0.20125432	0	0.20080518	-33.949179	R0:N4:S0:1	3bcaa91	-8.4011815	2022-01-31@15:51
1D_L4	-8.385253	4	4	0.71349815	-0.025208008	0	0.30049872	10	1	0.36812285	0.16024633	0.45266503	-0.20880549	-0.58106698	1	-0.75416823	0.020873428	0.04284855	0.014066198	0.025043378	0.2014574	0	0.20072082	-33.948249	R0:N4:S0:1	3bcaa91	-8.4011815	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.0252078	0	0.30069868	10	1	0.36815258	0.44045126	0.25447397	-0.20887657	-0.58126621	1	-0.75407012	0.02087136	0.15737162	0.014063821	0.025030148	0.20135583	0	0.20076297	-19.96679	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.0252078	0	0.30089868	10	1	0.36818232	0.44032607	0.25450622	-0.20894762	-0.58146535	1	-0.75397201	0.020869291	0.15737478	0.014061441	0.025016928	0.20125433	0	0.20080514	-19.967255	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-4.8897722	4	4	10.600211	-0.0252078	0	0.30049868	10	1	0.36812284	0.44057647	0.25444172	-0.20880546	-0.58106689	1	-0.75416826	0.020873428	0.15736842	0.0140662	0.02504338	0.20145742	0	0.20072079	-19.966325	R0:N4:S0:1	3bcaa91	-8.4011819	2022-01-31@15:51
1D_L4	-8.3852532	4	4	0.71349752	-0.025207933	0	0.30069866	10	1	0.36815257	0.16021236	0.45263281	-0.20887656	-0.58126616	1	-0.75407015	0.020871361	0.042844323	0.014063821	0.025030152	0.20135586	0	0.20076297	-33.948715	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
1D_L4	-8.3852533	4	4	0.71349752	-0.025207933	0	0.30089866	10	1	0.36818231	0.16017837	0.45260057	-0.20894761	-0.58146531	1	-0.75397203	0.020869292	0.042840099	0.014061441	0.025016931	0.20125436	0	0.20080514	-33.94918	R0:N4:S0:1	3bcaa91	-8.4011818	2022-01-31@15:51
